0.03811283559982,0.218972997689954,0.876534408900124
0.180163086853981,0.853158319018814,0.786185804818019
0.766005406542277,0.866275653879829,0.0490529623639145
0.393011576121228,0.606117822986662,0.337274271457538
0.93207914201508,0.222987621120863,0.0858485798531651
0.858003470201429,0.663002138122476,0.0139444491518531
0.406183794662739,0.763640457853401,0.016758273892885
0.532196548520964,0.162552247284908,0.389012341797941
0.41689821321102,0.442084293296399,0.681439504828716
0.823499893435077,0.47871204808318,0.879037182623402
0.36356472633433,0.179501302708643,0.978780750741534
0.0369438591307211,0.7758684738118,0.794395213344396
0.47768678971118,0.760710172206029,0.756102693767069
0.0333611958969516,0.52644864432117,0.261208578245501
0.893377375353283,0.134847243320479,0.489685405276942
0.780310645797166,0.0403870360869453,0.727746515612479
0.129252733916363,0.748350748593073,0.739639105596593
0.365150870911544,0.992002002787372,0.928235280875884
0.0415963479302812,0.912013031750634,0.217523741832399
0.47007036956704,0.103906424226633,0.367371985403588
0.483913595683366,0.172490347428198,0.165259837251591
0.356047585329788,0.890108791806776,0.582431752178823
0.00382559692626949,0.95364381544692,0.716917130946253
0.680608793296137,0.602659619806514,0.640867625744191
0.419441675821472,0.469009667382194,0.27590714020861
0.296557724542271,0.231013610980701,0.0777995326698155
0.293673994699153,0.792062690203588,0.643449785187678
0.782382441744838,0.191195709531077,0.301941421700077
0.361245446911585,0.197280313095055,0.80844457288898
0.362109281755526,0.623878667848461,0.395596892588532
0.632453677314889,0.0301390714147692,0.104757124481955
0.524225882774601,0.999526269396754,0.241743482992507
0.289766718959335,0.37512221956965,0.829009403954902
0.804586108605501,0.774149368671726,0.121873019878839
0.943821995400664,0.532798210952314,0.659700071405309
0.685475925681233,0.774166868145822,0.40775284501371
0.0963172070200835,0.378098176247702,0.857940223172619
0.395142010972391,0.881421427693605,0.0198528042906778
0.46376141484559,0.966983190299147,0.149701424568819
0.757618165732553,0.0733270901888664,0.315616187020858
0.531226873750482,0.0749980534299605,0.395084535542117
0.0152987354193866,0.881078366561814,0.890835725269877
0.849982471849176,0.235312793799782,0.101040791496722
0.706734478248173,0.266260217256131,0.192371739320592
0.00421017047030736,0.166827892277161,0.35457466602432
0.933533341991434,0.531392655810257,0.245159678707504
0.504401110319382,0.270161456933066,0.535508422596194
0.108098640556937,0.221184973223563,0.278088952690811
